job_title,min_salary,max_salary,currency,skills,publication_date,id,location,job_categories,experience,html_link,type,company_name,company_id,source,created
Store Manager in Training,18.50,23.88,$,[],2024-04-12T00:41:38Z,14393519,"[{'name': 'Lubbock, TX'}]",[{'name': 'Retail'}],senior,https://www.themuse.com/jobs/cvshealth/store-manager-in-training-8ce020,external,CVS Health,12096,muse.com,2024-04-19_13:05:59
Senior Banker,_NOT_FOUND_,_NOT_FOUND_,_NOT_FOUND_,[],2024-04-09T23:59:45Z,14611683,"[{'name': 'Woodbury, MN'}]",[{'name': 'Account Management'}],senior,https://www.themuse.com/jobs/bankofamerica/senior-banker-7ebe2a,external,Bank of America,12145,muse.com,2024-04-19_13:05:59
Operations Supervisor,16.75,22.00,$,[],2024-04-12T00:50:32Z,14104177,"[{'name': 'Santa Barbara, CA'}]",[{'name': 'Business Operations'}],mid,https://www.themuse.com/jobs/cvshealth/operations-supervisor-5f4e3e,external,CVS Health,12096,muse.com,2024-04-19_13:05:59
Night Pharmacist FT,60.00,73.00,$,[],2024-04-12T00:44:51Z,14344453,"[{'name': 'Clermont, FL'}]",[{'name': 'Healthcare'}],mid,https://www.themuse.com/jobs/cvshealth/night-pharmacist-ft-9a19cc,external,CVS Health,12096,muse.com,2024-04-19_13:05:59
Pharmacy Technician,16.00,21.00,$,[],2024-04-12T00:57:49Z,12827704,"[{'name': 'Indianapolis, IN'}]",[{'name': 'Healthcare'}],senior,https://www.themuse.com/jobs/cvshealth/pharmacy-technician-8214df,external,CVS Health,12096,muse.com,2024-04-19_13:05:59
Pharmacy Technician,16.00,21.00,$,[],2024-04-12T00:44:52Z,14327467,"[{'name': 'Crawfordsville, IN'}]",[{'name': 'Healthcare'}],mid,https://www.themuse.com/jobs/cvshealth/pharmacy-technician-bf8dc1,external,CVS Health,12096,muse.com,2024-04-19_13:05:59
Inbetriebsetzer (w/m/d) für Mobility Projekte,_NOT_FOUND_,_NOT_FOUND_,_NOT_FOUND_,[],2023-05-25T23:39:12Z,11434826,"[{'name': 'Wegberg, Germany'}]",[{'name': 'Unknown'}],mid,https://www.themuse.com/jobs/siemens/inbetriebsetzer-wmd-fur-mobility-projekte-9f9957,external,Siemens,11913,muse.com,2024-04-19_13:05:59
Pharmacy Technician,16.00,21.00,$,[],2024-04-12T00:55:42Z,13461005,"[{'name': 'Buchanan, MI'}]",[{'name': 'Healthcare'}],senior,https://www.themuse.com/jobs/cvshealth/pharmacy-technician-631733,external,CVS Health,12096,muse.com,2024-04-19_13:05:59
Shift Supervisor Trainee,16.00,19.50,$,[],2024-04-12T00:47:43Z,14177721,"[{'name': 'Las Vegas, NV'}]",[{'name': 'Human Resources and Recruitment'}],mid,https://www.themuse.com/jobs/cvshealth/shift-supervisor-trainee-42be20,external,CVS Health,12096,muse.com,2024-04-19_13:05:59
Technicien de Maintenance (h/f/nb),_NOT_FOUND_,_NOT_FOUND_,_NOT_FOUND_,[],2023-05-10T23:45:11Z,10569890,"[{'name': 'Évry, France'}]","[{'name': 'Installation, Maintenance, and Repairs'}]",mid,https://www.themuse.com/jobs/siemens/technicien-de-maintenance-hfnb,external,Siemens,11913,muse.com,2024-04-19_13:05:59
Store Associate,15.00,19.00,$,[],2024-04-12T00:50:33Z,14103755,"[{'name': 'Plymouth, MA'}]",[{'name': 'Retail'}],senior,https://www.themuse.com/jobs/cvshealth/store-associate-466bd2,external,CVS Health,12096,muse.com,2024-04-19_13:05:59
Shift Supervisor Trainee,16.00,18.50,$,[],2024-04-12T00:47:44Z,14147880,"[{'name': 'Prairieville, LA'}]",[{'name': 'Human Resources and Recruitment'}],mid,https://www.themuse.com/jobs/cvshealth/shift-supervisor-trainee-94cabd,external,CVS Health,12096,muse.com,2024-04-19_13:05:59
Pharmacy Technician,17.75,24.00,$,[],2024-04-12T00:47:44Z,14148129,"[{'name': 'San Jose, CA'}]",[{'name': 'Healthcare'}],senior,https://www.themuse.com/jobs/cvshealth/pharmacy-technician-be8f4b,external,CVS Health,12096,muse.com,2024-04-19_13:05:59
ServiceNow Technical consultant,_NOT_FOUND_,_NOT_FOUND_,_NOT_FOUND_,[],2023-03-31T23:47:03Z,11117311,"[{'name': 'Žilina, Slovakia'}]",[{'name': 'Software Engineering'}],senior,https://www.themuse.com/jobs/siemens/servicenow-technical-consultant-615e51,external,Siemens,11913,muse.com,2024-04-19_13:05:59
Store Associate,16.00,19.00,$,[],2024-04-12T00:44:51Z,14344370,"[{'name': 'Chula Vista, CA'}]",[{'name': 'Retail'}],senior,https://www.themuse.com/jobs/cvshealth/store-associate-7921b4,external,CVS Health,12096,muse.com,2024-04-19_13:05:59
Pharmacy Technician,16.00,21.00,$,[],2024-04-12T00:44:50Z,14370220,"[{'name': 'Rehoboth Beach, DE'}]",[{'name': 'Healthcare'}],senior,https://www.themuse.com/jobs/cvshealth/pharmacy-technician-8b5284,external,CVS Health,12096,muse.com,2024-04-19_13:05:59
Store Associate,15.00,17.25,$,[],2024-04-12T00:33:22Z,14607874,"[{'name': 'Murray, KY'}]",[{'name': 'Retail'}],senior,https://www.themuse.com/jobs/cvshealth/store-associate-750009,external,CVS Health,12096,muse.com,2024-04-19_13:05:59
Senior Customer Marketing Manager - References,_NOT_FOUND_,_NOT_FOUND_,_NOT_FOUND_,[],2024-04-18T23:36:59Z,13631294,[{'name': 'Flexible / Remote'}],[{'name': 'Advertising and Marketing'}],senior,https://www.themuse.com/jobs/samsarainc/senior-customer-marketing-manager-references-bcc835,external,Samsara Inc.,15000209,muse.com,2024-04-19_13:05:59
Automation Engineer,"72,100.00","144,200.00",$,[],2024-04-12T00:44:51Z,14357938,"[{'name': 'Madison, WI'}]",[{'name': 'Software Engineering'}],mid,https://www.themuse.com/jobs/cvshealth/automation-engineer-0039d3,external,CVS Health,12096,muse.com,2024-04-19_13:05:59
SAP Training Specialist (m/f/d),_NOT_FOUND_,_NOT_FOUND_,_NOT_FOUND_,[],2023-05-20T23:37:51Z,11410679,"[{'name': 'Chełmża, Poland'}]",[{'name': 'Software Engineering'}],mid,https://www.themuse.com/jobs/siemens/sap-training-specialist-mfd-ad015e,external,Siemens,11913,muse.com,2024-04-19_13:05:59
Shift Supervisor Trainee,16.00,18.50,$,[],2024-04-12T00:53:15Z,13755242,"[{'name': 'Austin, TX'}]",[{'name': 'Human Resources and Recruitment'}],mid,https://www.themuse.com/jobs/cvshealth/shift-supervisor-trainee-e5ad3d,external,CVS Health,12096,muse.com,2024-04-19_13:05:59
"Supervisor, Test Lab (Starship)",_NOT_FOUND_,_NOT_FOUND_,_NOT_FOUND_,[],2024-03-13T23:05:33Z,14373074,"[{'name': 'Brownsville, TX'}]",[{'name': 'Data and Analytics'}],mid,https://www.themuse.com/jobs/spacex/supervisor-test-lab-starship,external,SpaceX,15000190,muse.com,2024-04-19_13:05:59
Pharmacy Manager - Store 01931,65.00,81.00,$,[],2024-04-12T00:33:22Z,14607739,"[{'name': 'Jericho, NY'}]",[{'name': 'Healthcare'}],senior,https://www.themuse.com/jobs/cvshealth/pharmacy-manager-store-01931,external,CVS Health,12096,muse.com,2024-04-19_13:05:59
Pharmacy Technician,16.00,21.00,$,[],2024-04-12T00:57:48Z,13034073,"[{'name': 'Atlanta, GA'}]",[{'name': 'Healthcare'}],senior,https://www.themuse.com/jobs/cvshealth/pharmacy-technician-54cbfc,external,CVS Health,12096,muse.com,2024-04-19_13:05:59
Store Associate,15.00,18.00,$,[],2024-04-12T00:47:45Z,14101679,"[{'name': 'Frederick, MD'}]",[{'name': 'Retail'}],senior,https://www.themuse.com/jobs/cvshealth/store-associate-11c8d2,external,CVS Health,12096,muse.com,2024-04-19_13:05:59
Supply Chain / Logistics Manager,_NOT_FOUND_,_NOT_FOUND_,_NOT_FOUND_,[],2023-05-13T23:33:38Z,11371193,"[{'name': 'Košice, Slovakia'}]",[{'name': 'Transportation and Logistics'}],senior,https://www.themuse.com/jobs/siemens/supply-chain-logistics-manager-5852b9,external,Siemens,11913,muse.com,2024-04-19_13:05:59
Student DevOps Engineer,_NOT_FOUND_,_NOT_FOUND_,_NOT_FOUND_,[],2023-03-11T23:42:45Z,11018590,"[{'name': 'Prague, Czech Republic'}]",[{'name': 'Software Engineering'}],mid,https://www.themuse.com/jobs/siemens/student-devops-engineer,external,Siemens,11913,muse.com,2024-04-19_13:05:59
Pharmacy Technician,16.00,16.00,$,[],2024-04-12T00:53:15Z,13766341,"[{'name': 'Dublin, OH'}]",[{'name': 'Healthcare'}],senior,https://www.themuse.com/jobs/cvshealth/pharmacy-technician-0760df,external,CVS Health,12096,muse.com,2024-04-19_13:05:59
Staff Pharmacist FT,60.00,73.00,$,[],2024-04-12T00:37:53Z,14521151,"[{'name': 'Plymouth, MN'}]",[{'name': 'Healthcare'}],mid,https://www.themuse.com/jobs/cvshealth/staff-pharmacist-ft-322bcc,external,CVS Health,12096,muse.com,2024-04-19_13:05:59
IT MES Engineer,_NOT_FOUND_,_NOT_FOUND_,_NOT_FOUND_,[],2023-05-22T23:37:03Z,11414164,"[{'name': 'Chengdu, China'}]",[{'name': 'Data and Analytics'}],mid,https://www.themuse.com/jobs/siemens/it-mes-engineer-e712e7,external,Siemens,11913,muse.com,2024-04-19_13:05:59
Pharmacy Technician,16.00,21.00,$,[],2024-04-12T00:47:44Z,14148711,"[{'name': 'Bayou Cane, LA'}]",[{'name': 'Healthcare'}],senior,https://www.themuse.com/jobs/cvshealth/pharmacy-technician-46a0f0,external,CVS Health,12096,muse.com,2024-04-19_13:05:59
Outsourced Accounting Consultant,_NOT_FOUND_,_NOT_FOUND_,_NOT_FOUND_,[],2024-04-08T23:37:14Z,14601578,"[{'name': 'Princeton, NJ'}, {'name': 'Washington, DC'}]",[{'name': 'Accounting and Finance'}],mid,https://www.themuse.com/jobs/withumsmithbrown/outsourced-accounting-consultant-b4f96b,external,WithumSmith+Brown,15000207,muse.com,2024-04-19_13:05:59
Sr Service Specialist (Senior Security Systems Installation Technician) - Greater Toronto Area GTA,_NOT_FOUND_,_NOT_FOUND_,_NOT_FOUND_,[],2023-05-26T23:38:00Z,11440661,"[{'name': 'Oakville, Canada'}]","[{'name': 'Installation, Maintenance, and Repairs'}]",senior,https://www.themuse.com/jobs/siemens/sr-service-specialist-senior-security-systems-installation-technician-greater-toronto-area-gta-0fb5ac,external,Siemens,11913,muse.com,2024-04-19_13:05:59
Pharmacy Technician,16.00,21.00,$,[],2024-04-12T00:55:41Z,13646877,"[{'name': 'Independence, OH'}]",[{'name': 'Healthcare'}],senior,https://www.themuse.com/jobs/cvshealth/pharmacy-technician-40c323,external,CVS Health,12096,muse.com,2024-04-19_13:05:59
Team Lead - Ingénieur Cloud - h/f,_NOT_FOUND_,_NOT_FOUND_,_NOT_FOUND_,[],2023-05-18T00:07:06Z,11389709,"[{'name': 'Mason, OH'}]",[{'name': 'Software Engineering'}],mid,https://www.themuse.com/jobs/siemens/team-lead-ingenieur-cloud-hf,external,Siemens,11913,muse.com,2024-04-19_13:05:59
pharmacy technician,16.55,24.00,$,[],2024-04-12T00:57:50Z,12327556,"[{'name': 'Chicago, IL'}]",[{'name': 'Healthcare'}],senior,https://www.themuse.com/jobs/cvshealth/pharmacy-technician-ab8a76,external,CVS Health,12096,muse.com,2024-04-19_13:05:59
Vertical Business Development manager - Semiconductor & Solar  (南京/上海),_NOT_FOUND_,_NOT_FOUND_,_NOT_FOUND_,[],2023-04-24T23:32:54Z,11243409,"[{'name': 'Nanjing, China'}]",[{'name': 'Sales'}],senior,https://www.themuse.com/jobs/siemens/vertical-business-development-manager-semiconductor-solar,external,Siemens,11913,muse.com,2024-04-19_13:05:59
RAMS Engineer (m/f/d),_NOT_FOUND_,_NOT_FOUND_,_NOT_FOUND_,[],2022-11-02T23:40:30Z,8028539,"[{'name': 'Lisbon, Portugal'}]",[{'name': 'Software Engineering'}],mid,https://www.themuse.com/jobs/siemens/rams-engineer-mfd,external,Siemens,11913,muse.com,2024-04-19_13:05:59
Store Manager in Training,18.50,28.67,$,[],2024-04-12T00:44:50Z,14357532,"[{'name': 'Los Angeles, CA'}]",[{'name': 'Retail'}],senior,https://www.themuse.com/jobs/cvshealth/store-manager-in-training-d902f8,external,CVS Health,12096,muse.com,2024-04-19_13:05:59
Pharmacy Technician,16.00,21.00,$,[],2024-04-12T00:47:45Z,14101708,"[{'name': 'Frederick, MD'}]",[{'name': 'Healthcare'}],senior,https://www.themuse.com/jobs/cvshealth/pharmacy-technician-0750a2,external,CVS Health,12096,muse.com,2024-04-19_13:05:59
Pharmacy Technician,16.00,19.50,$,[],2024-04-12T00:57:48Z,13065497,"[{'name': 'Augusta, GA'}]",[{'name': 'Healthcare'}],senior,https://www.themuse.com/jobs/cvshealth/pharmacy-technician-fc16fe,external,CVS Health,12096,muse.com,2024-04-19_13:05:59
Store Associate,15.00,17.25,$,[],2024-04-12T00:53:14Z,13812285,"[{'name': 'Tallahassee, FL'}]",[{'name': 'Retail'}],senior,https://www.themuse.com/jobs/cvshealth/store-associate-087aa7,external,CVS Health,12096,muse.com,2024-04-19_13:05:59
Pharmacy Intern,16.00,22.00,$,[],2024-04-12T00:50:33Z,14104288,"[{'name': 'Williamsport, PA'}]",[{'name': 'Healthcare'}],internship,https://www.themuse.com/jobs/cvshealth/pharmacy-intern-02c71c,external,CVS Health,12096,muse.com,2024-04-19_13:05:59
Pharmacy Technician,16.00,19.50,$,[],2024-04-12T00:57:50Z,14642961,"[{'name': 'Scranton, PA'}]",[{'name': 'Healthcare'}],senior,https://www.themuse.com/jobs/cvshealth/pharmacy-technician-b3bf64,external,CVS Health,12096,muse.com,2024-04-19_13:05:59
Pharmacy Technician,16.00,19.50,$,[],2024-04-12T00:55:42Z,13257287,"[{'name': 'Pensacola, FL'}]",[{'name': 'Healthcare'}],senior,https://www.themuse.com/jobs/cvshealth/pharmacy-technician-c4ef79,external,CVS Health,12096,muse.com,2024-04-19_13:05:59
Pharmacy Technician,16.00,24.00,$,[],2024-04-12T00:50:33Z,14100301,"[{'name': 'Lawrence, MA'}]",[{'name': 'Healthcare'}],senior,https://www.themuse.com/jobs/cvshealth/pharmacy-technician-ae7fd1,external,CVS Health,12096,muse.com,2024-04-19_13:05:59
Pharmacy Technician,16.00,21.00,$,[],2024-04-12T00:37:53Z,14509728,"[{'name': 'Houston, TX'}]",[{'name': 'Healthcare'}],senior,https://www.themuse.com/jobs/cvshealth/pharmacy-technician-f54427,external,CVS Health,12096,muse.com,2024-04-19_13:05:59
Digitalization Expert - Export Control and Customs (f/m/d),_NOT_FOUND_,_NOT_FOUND_,_NOT_FOUND_,[],2023-05-18T00:07:06Z,11389669,"[{'name': 'Lisbon, Portugal'}]",[{'name': 'Software Engineering'}],senior,https://www.themuse.com/jobs/siemens/digitalization-expert-export-control-and-customs-fmd-3e5ac1,external,Siemens,11913,muse.com,2024-04-19_13:05:59
Pharmacy Technician,16.00,19.50,$,[],2024-04-12T00:41:36Z,14457856,"[{'name': 'Evansville, IN'}]",[{'name': 'Healthcare'}],senior,https://www.themuse.com/jobs/cvshealth/pharmacy-technician-e3a412,external,CVS Health,12096,muse.com,2024-04-19_13:05:59
Onderhoudstechnicus Fire Safety voor regio Eindhoven m/v,_NOT_FOUND_,_NOT_FOUND_,_NOT_FOUND_,[],2023-05-06T23:45:33Z,10742540,"[{'name': 'Arnhem, Netherlands'}]",[{'name': 'Protective Services'}],mid,https://www.themuse.com/jobs/siemens/onderhoudstechnicus-fire-safety-voor-regio-eindhoven-mv-d15e17,external,Siemens,11913,muse.com,2024-04-19_13:05:59
Pharmacy Technician,16.00,21.00,$,[],2024-04-12T00:37:52Z,14530588,"[{'name': 'Woonsocket, RI'}]",[{'name': 'Healthcare'}],senior,https://www.themuse.com/jobs/cvshealth/pharmacy-technician-e4c031,external,CVS Health,12096,muse.com,2024-04-19_13:05:59
Pharmacy Technician,16.00,16.00,$,[],2024-04-12T00:55:41Z,13628915,"[{'name': 'Dayton, OH'}]",[{'name': 'Healthcare'}],senior,https://www.themuse.com/jobs/cvshealth/pharmacy-technician-079eeb,external,CVS Health,12096,muse.com,2024-04-19_13:05:59
Healthcare Audit Manager,_NOT_FOUND_,_NOT_FOUND_,_NOT_FOUND_,[],2024-03-27T23:08:08Z,14500458,"[{'name': 'New York, NY'}, {'name': 'Tinton Falls, NJ'}, {'name': 'Whippany, NJ'}]",[{'name': 'Healthcare'}],senior,https://www.themuse.com/jobs/withumsmithbrown/healthcare-audit-manager,external,WithumSmith+Brown,15000207,muse.com,2024-04-19_13:05:59
Store Associate,15.00,15.00,$,[],2024-04-12T00:41:37Z,14433687,"[{'name': 'Reynoldsburg, OH'}]",[{'name': 'Retail'}],senior,https://www.themuse.com/jobs/cvshealth/store-associate-5885a8,external,CVS Health,12096,muse.com,2024-04-19_13:05:59
Shift Supervisor ft,16.75,22.00,$,[],2024-04-12T00:53:13Z,13881719,"[{'name': 'Lake Success, NY'}]",[{'name': 'Human Resources and Recruitment'}],mid,https://www.themuse.com/jobs/cvshealth/shift-supervisor-ft,external,CVS Health,12096,muse.com,2024-04-19_13:05:59
Pharmacy Technician,16.00,21.00,$,[],2024-04-12T00:33:21Z,14629688,"[{'name': 'Winder, GA'}]",[{'name': 'Healthcare'}],senior,https://www.themuse.com/jobs/cvshealth/pharmacy-technician-13bc05,external,CVS Health,12096,muse.com,2024-04-19_13:05:59
III-V Laser Design Engineer - Acacia,_NOT_FOUND_,_NOT_FOUND_,_NOT_FOUND_,[],2023-06-14T10:15:40Z,11622072,"[{'name': 'Holmdel, NJ'}]",[{'name': 'Science and Engineering'}],mid,https://www.themuse.com/jobs/ciscomeraki/iiiv-laser-design-engineer-acacia,external,Cisco Meraki,11799,muse.com,2024-04-19_13:05:59
"Senior Research Scientist, Trucking",_NOT_FOUND_,_NOT_FOUND_,_NOT_FOUND_,[],2024-04-02T23:04:50Z,14388855,"[{'name': 'Bellevue, WA'}]",[{'name': 'Science and Engineering'}],senior,https://www.themuse.com/jobs/flexport/senior-research-scientist-trucking,external,Flexport,15000188,muse.com,2024-04-19_13:05:59
"Lead, Strategic Sourcing (Parachute Systems)",_NOT_FOUND_,_NOT_FOUND_,_NOT_FOUND_,[],2024-04-12T23:36:07Z,14651215,"[{'name': 'Rockledge, FL'}]",[{'name': 'Business Operations'}],senior,https://www.themuse.com/jobs/spacex/lead-strategic-sourcing-parachute-systems-d43c59,external,SpaceX,15000190,muse.com,2024-04-19_13:05:59
Pharmacy Intern,16.00,22.00,$,[],2024-04-12T00:57:48Z,12979381,"[{'name': 'New York, NY'}]",[{'name': 'Healthcare'}],internship,https://www.themuse.com/jobs/cvshealth/pharmacy-intern-46351e,external,CVS Health,12096,muse.com,2024-04-19_13:05:59
Pharmacy Technician,16.00,24.00,$,[],2024-04-12T00:53:13Z,13881729,"[{'name': 'Holyoke, MA'}]",[{'name': 'Healthcare'}],senior,https://www.themuse.com/jobs/cvshealth/pharmacy-technician-cc5a5b,external,CVS Health,12096,muse.com,2024-04-19_13:05:59
Pharmacy Technician,16.00,21.00,$,[],2024-04-12T00:53:13Z,13894459,"[{'name': 'Grand Rapids, MI'}]",[{'name': 'Healthcare'}],senior,https://www.themuse.com/jobs/cvshealth/pharmacy-technician-607eb5,external,CVS Health,12096,muse.com,2024-04-19_13:05:59
Pharmacy Technician,16.00,21.00,$,[],2024-04-12T00:53:14Z,13845296,"[{'name': 'Lincoln, NE'}]",[{'name': 'Healthcare'}],senior,https://www.themuse.com/jobs/cvshealth/pharmacy-technician-6dc9bf,external,CVS Health,12096,muse.com,2024-04-19_13:05:59
Pharmacy Technician,17.75,24.00,$,[],2024-04-12T00:55:40Z,13667786,"[{'name': 'San Jose, CA'}]",[{'name': 'Healthcare'}],senior,https://www.themuse.com/jobs/cvshealth/pharmacy-technician-95e1ae,external,CVS Health,12096,muse.com,2024-04-19_13:05:59
Dist Suppt Pharmacist- FT,60.00,73.00,$,[],2024-04-12T00:44:51Z,14327011,"[{'name': 'Rogers, MN'}]",[{'name': 'Healthcare'}],mid,https://www.themuse.com/jobs/cvshealth/dist-suppt-pharmacist-ft-00ed70,external,CVS Health,12096,muse.com,2024-04-19_13:05:59
Technical Account Manager (w/m/d) Electronic Industry,_NOT_FOUND_,_NOT_FOUND_,_NOT_FOUND_,[],2023-04-05T11:52:16Z,11069559,"[{'name': 'Braunschweig, Germany'}]",[{'name': 'Account Management'}],mid,https://www.themuse.com/jobs/siemens/technical-account-manager-wmd-electronic-industry-6bc9c0,external,Siemens,11913,muse.com,2024-04-19_13:05:59
Sales Account Manager (대전),_NOT_FOUND_,_NOT_FOUND_,_NOT_FOUND_,[],2023-05-23T23:39:41Z,11420269,"[{'name': 'Daejeon, South Korea'}]",[{'name': 'Account Management'}],mid,https://www.themuse.com/jobs/siemens/sales-account-manager-8f0393,external,Siemens,11913,muse.com,2024-04-19_13:05:59
Werkstudent (w/m/d) im SHERPA X  Transformationsprogramm,_NOT_FOUND_,_NOT_FOUND_,_NOT_FOUND_,[],2023-05-11T23:41:41Z,11336863,"[{'name': 'Berlin, Germany'}]",[{'name': 'Computer and IT'}],mid,https://www.themuse.com/jobs/siemens/werkstudent-wmd-im-sherpa-x-transformationsprogramm-a04189,external,Siemens,11913,muse.com,2024-04-19_13:05:59
Digital Systems Engineer - Manufacturing,_NOT_FOUND_,_NOT_FOUND_,_NOT_FOUND_,[],2023-04-26T23:41:35Z,11259202,"[{'name': 'Grand Prairie, TX'}]",[{'name': 'Data and Analytics'}],mid,https://www.themuse.com/jobs/siemens/digital-systems-engineer-manufacturing,external,Siemens,11913,muse.com,2024-04-19_13:05:59
Shift Supervisor Trainee,16.00,16.00,$,[],2024-04-12T00:37:52Z,14530043,"[{'name': 'Chagrin Falls, OH'}]",[{'name': 'Human Resources and Recruitment'}],mid,https://www.themuse.com/jobs/cvshealth/shift-supervisor-trainee-810ee8,external,CVS Health,12096,muse.com,2024-04-19_13:05:59
Project Manager - Rail Electrification,_NOT_FOUND_,_NOT_FOUND_,_NOT_FOUND_,[],2023-05-31T23:46:49Z,11481265,"[{'name': 'Ahmedabad, India'}]",[{'name': 'Project Management'}],senior,https://www.themuse.com/jobs/siemens/project-manager-rail-electrification-d8e45a,external,Siemens,11913,muse.com,2024-04-19_13:05:59
Lead Analyst,_NOT_FOUND_,_NOT_FOUND_,_NOT_FOUND_,[],2024-04-18T00:02:16Z,14691008,"[{'name': 'Hyderabad, India'}]",[],senior,https://www.themuse.com/jobs/bankofamerica/lead-analyst-4bbf70,external,Bank of America,12145,muse.com,2024-04-19_13:05:59
Senior Banker,_NOT_FOUND_,_NOT_FOUND_,_NOT_FOUND_,[],2024-04-10T23:59:22Z,14621270,"[{'name': 'Rohnert Park, CA'}]",[{'name': 'Account Management'}],senior,https://www.themuse.com/jobs/bankofamerica/senior-banker-dd8dca,external,Bank of America,12145,muse.com,2024-04-19_13:05:59
Overnight Shift Supervisor Trainee,16.00,18.50,$,[],2024-04-12T00:53:16Z,13755455,"[{'name': 'Tallahassee, FL'}]",[{'name': 'Human Resources and Recruitment'}],mid,https://www.themuse.com/jobs/cvshealth/overnight-shift-supervisor-trainee-1f185e,external,CVS Health,12096,muse.com,2024-04-19_13:05:59
Field Installer - Smart Buildings / Fire Alarm - St. Louis,_NOT_FOUND_,_NOT_FOUND_,_NOT_FOUND_,[],2023-05-20T23:37:14Z,11252154,"[{'name': 'Fenton, MO'}]",[{'name': 'Unknown'}],mid,https://www.themuse.com/jobs/siemens/field-installer-smart-buildings-fire-alarm-st-louis-617af4,external,Siemens,11913,muse.com,2024-04-19_13:05:59
Store Associate,15.00,18.00,$,[],2024-04-12T00:44:51Z,14344146,"[{'name': 'Tucson, AZ'}]",[{'name': 'Retail'}],senior,https://www.themuse.com/jobs/cvshealth/store-associate-9d08b1,external,CVS Health,12096,muse.com,2024-04-19_13:05:59
Pharmacy Technician,16.44,24.00,$,[],2024-04-12T00:41:36Z,14472042,"[{'name': 'Southbury, CT'}]",[{'name': 'Healthcare'}],senior,https://www.themuse.com/jobs/cvshealth/pharmacy-technician-16553f,external,CVS Health,12096,muse.com,2024-04-19_13:05:59
Pharmacist - Long Term Care (part-time),38.63,83.17,$,[],2024-04-12T00:33:21Z,14629661,"[{'name': 'Richmond, VA'}]",[{'name': 'Healthcare'}],mid,https://www.themuse.com/jobs/cvshealth/pharmacist-long-term-care-parttime-59bf95,external,CVS Health,12096,muse.com,2024-04-19_13:05:59
Store Associate,15.00,17.25,$,[],2024-04-12T00:50:34Z,13946037,"[{'name': 'Hilton Head, SC'}]",[{'name': 'Retail'}],senior,https://www.themuse.com/jobs/cvshealth/store-associate-716ec3,external,CVS Health,12096,muse.com,2024-04-19_13:05:59
Distribution Center Operations Supervisor - 2nd shift,"40,600.00","89,300.00",$,[],2024-04-12T00:47:43Z,14160091,"[{'name': 'La Mirada, CA'}]",[{'name': 'Business Operations'}],mid,https://www.themuse.com/jobs/cvshealth/distribution-center-operations-supervisor-2nd-shift-5e7deb,external,CVS Health,12096,muse.com,2024-04-19_13:05:59
pharmacy Technician,16.00,21.00,$,[],2024-04-12T00:53:15Z,13756502,"[{'name': 'Peoria, IL'}]",[{'name': 'Healthcare'}],senior,https://www.themuse.com/jobs/cvshealth/pharmacy-technician-c27cb6,external,CVS Health,12096,muse.com,2024-04-19_13:05:59
Category Manager / strategischer Einkäufer Commodity Parts (w/m/d),_NOT_FOUND_,_NOT_FOUND_,_NOT_FOUND_,[],2023-06-01T23:45:19Z,11488998,"[{'name': 'Vienna, Austria'}]",[{'name': 'Unknown'}],senior,https://www.themuse.com/jobs/siemens/category-manager-strategischer-einkaufer-commodity-parts-wmd,external,Siemens,11913,muse.com,2024-04-19_13:05:59
Registered Nurse - Cardiopulmonary Educator,30.39,65.66,$,[],2024-04-12T00:37:52Z,14530278,"[{'name': 'Fresno, CA'}]",[{'name': 'Healthcare'}],mid,https://www.themuse.com/jobs/cvshealth/registered-nurse-cardiopulmonary-educator-3d886e,external,CVS Health,12096,muse.com,2024-04-19_13:05:59
Senior Software Engineer - Magento Backend,_NOT_FOUND_,_NOT_FOUND_,_NOT_FOUND_,[],2023-04-18T23:39:40Z,11174192,"[{'name': 'Bangalore, India'}]",[{'name': 'Software Engineering'}],senior,https://www.themuse.com/jobs/siemens/senior-software-engineer-magento-backend-1f8892,external,Siemens,11913,muse.com,2024-04-19_13:05:59
Software Developer,_NOT_FOUND_,_NOT_FOUND_,_NOT_FOUND_,[],2023-04-26T23:41:35Z,11259096,"[{'name': 'Ankara, Turkey'}]",[{'name': 'Software Engineering'}],mid,https://www.themuse.com/jobs/siemens/software-developer-6709b9,external,Siemens,11913,muse.com,2024-04-19_13:05:59
Machining Technician (Starlink) - 2nd Shift,_NOT_FOUND_,_NOT_FOUND_,_NOT_FOUND_,[],2024-02-07T10:16:59Z,13937093,"[{'name': 'Redmond, WA'}]",[{'name': 'Manufacturing and Warehouse'}],mid,https://www.themuse.com/jobs/spacex/machining-technician-starlink-2nd-shift-b6799c,external,SpaceX,15000190,muse.com,2024-04-19_13:05:59
Pharmacy Technician,16.75,24.00,$,[],2024-04-12T00:47:46Z,14102190,"[{'name': 'El Cajon, CA'}]",[{'name': 'Healthcare'}],senior,https://www.themuse.com/jobs/cvshealth/pharmacy-technician-bab2b7,external,CVS Health,12096,muse.com,2024-04-19_13:05:59
Store Manager in Training,18.50,23.88,$,[],2024-04-12T00:37:52Z,14530356,"[{'name': 'Atlanta, GA'}]",[{'name': 'Retail'}],senior,https://www.themuse.com/jobs/cvshealth/store-manager-in-training-e2500b,external,CVS Health,12096,muse.com,2024-04-19_13:05:59
