job_title,min_salary,max_salary,currency,skills,publication_date,id,location,job_categories,experience,html_link,type,company_name,company_id,source,created
Staff Pharmacist Full Time,60.00,73.00,$,[],2024-03-25T12:18:15Z,14433601,"[{'name': 'Queen Creek, AZ'}]",[{'name': 'Healthcare'}],mid,https://www.themuse.com/jobs/cvshealth/staff-pharmacist-full-time-981c77,external,CVS Health,12096,muse.com,2024-03-26_10:58:15
"Welder, Rail Manufacturing",NOT_FOUND,NOT_FOUND,NOT_FOUND,[],2023-05-28T23:34:10Z,10820323,"[{'name': 'Sacramento, CA'}]",[{'name': 'Manufacturing and Warehouse'}],mid,https://www.themuse.com/jobs/siemens/welder-rail-manufacturing,external,Siemens,11913,muse.com,2024-03-26_10:58:15
Senior Project Manager EPS - Syracuse(NY),NOT_FOUND,NOT_FOUND,NOT_FOUND,[],2023-01-14T23:33:54Z,10369313,"[{'name': 'Syracuse, NY'}]",[{'name': 'Project Management'}],senior,https://www.themuse.com/jobs/siemens/senior-project-manager-eps-syracuseny,external,Siemens,11913,muse.com,2024-03-26_10:58:15
Abschlussarbeit (Bachelor) im Bereich industrielle Kommunikation - OPC UA - strukturierte Daten bis in die Cloud,NOT_FOUND,NOT_FOUND,NOT_FOUND,[],2023-01-16T23:32:31Z,10619530,"[{'name': 'Erlangen, Germany'}]",[{'name': 'Unknown'}],mid,https://www.themuse.com/jobs/siemens/abschlussarbeit-bachelor-im-bereich-industrielle-kommunikation-opc-ua-strukturierte-daten-bis-in-die-cloud-079a1c,external,Siemens,11913,muse.com,2024-03-26_10:58:15
"Manager, Tax",NOT_FOUND,NOT_FOUND,NOT_FOUND,[],2024-03-14T23:06:34Z,14305166,"[{'name': 'New York, NY'}]",[{'name': 'Accounting and Finance'}],senior,https://www.themuse.com/jobs/celonis/manager-tax,external,Celonis,15000205,muse.com,2024-03-26_10:58:15
"DoD SkillBridge Internship - Technician/Specialist - Salt Lake City, UT",NOT_FOUND,NOT_FOUND,NOT_FOUND,[],2023-05-13T23:33:38Z,11371281,"[{'name': 'Cadillac, MI'}]",[{'name': 'Data and Analytics'}],internship,https://www.themuse.com/jobs/siemens/dod-skillbridge-internship-technicianspecialist-salt-lake-city-ut-a6b8c0,external,Siemens,11913,muse.com,2024-03-26_10:58:15
Pharmacy Technician,16.00,19.50,$,[],2024-03-25T12:28:42Z,14147673,"[{'name': 'Asheville, NC'}]",[{'name': 'Healthcare'}],senior,https://www.themuse.com/jobs/cvshealth/pharmacy-technician-12f5ab,external,CVS Health,12096,muse.com,2024-03-26_10:58:15
Shift Supervisor Trainee,16.00,19.50,$,[],2024-03-25T12:28:39Z,14302161,"[{'name': 'Woonsocket, RI'}]",[{'name': 'Human Resources and Recruitment'}],mid,https://www.themuse.com/jobs/cvshealth/shift-supervisor-trainee-a2c7ce,external,CVS Health,12096,muse.com,2024-03-26_10:58:15
Pharmacy Technician,16.00,24.00,$,[],2024-03-25T12:48:12Z,12436773,"[{'name': 'Denver, CO'}]",[{'name': 'Healthcare'}],senior,https://www.themuse.com/jobs/cvshealth/pharmacy-technician-ac01a3,external,CVS Health,12096,muse.com,2024-03-26_10:58:15
Shift Supervisor Trainee,his pay range represents the base hourly rate or base annual full,"ime salary for all positions in the job grade within which this position falls.  The actual base salary offer will depend on a variety of factors including experience, education, geography and other relevant factors.",UNKOWN,[],2024-03-25T12:18:16Z,14408839,"[{'name': 'Winter Garden, FL'}]",[{'name': 'Human Resources and Recruitment'}],mid,https://www.themuse.com/jobs/cvshealth/shift-supervisor-trainee-762777,external,CVS Health,12096,muse.com,2024-03-26_10:58:15
"Satellite Mechanical Engineer, Harness Design (Starshield)",NOT_FOUND,NOT_FOUND,NOT_FOUND,[],2024-02-06T10:17:07Z,13930517,"[{'name': 'Redmond, WA'}]",[{'name': 'Software Engineering'}],mid,https://www.themuse.com/jobs/spacex/satellite-mechanical-engineer-harness-design-starshield-58cda7,external,SpaceX,15000190,muse.com,2024-03-26_10:58:15
Consumer Investments - Investment Specialist Trainee (Obtain SIE Series 7 66),NOT_FOUND,NOT_FOUND,NOT_FOUND,[],2024-02-10T23:27:03Z,13983669,"[{'name': 'Pennington, NJ'}]",[{'name': 'Account Management'}],mid,https://www.themuse.com/jobs/bankofamerica/consumer-investments-investment-specialist-trainee-obtain-sie-series-7-66-f205f0,external,Bank of America,12145,muse.com,2024-03-26_10:58:15
Pharmacy Technician,0.00,0.00,$,[],2024-03-25T12:35:17Z,14102093,"[{'name': 'Cleburne, TX'}]",[{'name': 'Healthcare'}],mid,https://www.themuse.com/jobs/cvshealth/pharmacy-technician-5394fa,external,CVS Health,12096,muse.com,2024-03-26_10:58:15
Senior Electrical Engineer,NOT_FOUND,NOT_FOUND,NOT_FOUND,[],2023-03-28T23:50:09Z,11097905,"[{'name': 'Hoffman Estates, IL'}]",[{'name': 'Science and Engineering'}],senior,https://www.themuse.com/jobs/siemens/senior-electrical-engineer-ce7fae,external,Siemens,11913,muse.com,2024-03-26_10:58:15
Pharmacy Technician,16.00,24.00,$,[],2024-03-25T12:18:13Z,14471872,"[{'name': 'Chantilly, VA'}]",[{'name': 'Healthcare'}],senior,https://www.themuse.com/jobs/cvshealth/pharmacy-technician-268f37,external,CVS Health,12096,muse.com,2024-03-26_10:58:15
Pharmacy Intern - Grad,NOT_FOUND,NOT_FOUND,NOT_FOUND,[],2024-03-25T12:28:40Z,14186843,"[{'name': 'Troy, MI'}]",[{'name': 'Healthcare'}],internship,https://www.themuse.com/jobs/cvshealth/pharmacy-intern-grad-2a83dd,external,CVS Health,12096,muse.com,2024-03-26_10:58:15
Store Manager in Training,18.50,23.88,$,[],2024-03-25T12:45:49Z,13185838,"[{'name': 'Milwaukee, WI'}]",[{'name': 'Retail'}],senior,https://www.themuse.com/jobs/cvshealth/store-manager-in-training-0e91d2,external,CVS Health,12096,muse.com,2024-03-26_10:58:15
Pharmacy Technician,16.00,19.50,$,[],2024-03-25T12:24:21Z,14357019,"[{'name': 'Lumberton, NC'}]",[{'name': 'Healthcare'}],senior,https://www.themuse.com/jobs/cvshealth/pharmacy-technician-7ae2d6,external,CVS Health,12096,muse.com,2024-03-26_10:58:15
