employerId,employerName,employerProfileId,employerProfileName,jobTitle,locationName,minimumSalary,maximumSalary,currency,expirationDate,date,jobDescription,applications,jobUrl,id
510049,YOPA,None,None,Yopa Local Estate Agent,FK82ER,None,None,None,28/05/2024,15/04/2024,"We’re looking for talented estate agents with the drive to build their own business as a Territory Owner under the Yopa franchise. Yopa is one of the largest estate agency brands in the UK. Our service rivals the high street, while our unique technology-led offering gives customers a reason to choose us over the competition. We sell homes for a fair fixed fee that saves the average customer 2,800 ( 6,000 in London), while also offering a No Sale...",0,https://www.reed.co.uk/jobs/yopa-local-estate-agent/52475422,52475422
495572,Aldi,None,None,Deputy Manager,FK77WR,13.25,14.2,GBP,28/05/2024,19/04/2023,"In this incredibly varied role, you'll help manage a store that's better and more successful than ever before. You'll take real pride in maximising sales, ensuring great customer service, minimising costs and optimising operational efficiency. There's real responsibility too. In the absence of the Store Manager and Assistant Store Manager, you'll be fully in charge of the store, gaining valuable experience to help you take your next step in mana...",12,https://www.reed.co.uk/jobs/deputy-manager/50250866,50250866
678859,Dron & Dickson,None,None,Financial Accountant,FK77SS,None,None,None,03/05/2024,21/03/2024,"Dron &amp; Dickson are specialists in integrated supply, installation and maintenance of harsh &amp; hazardous electrical equipment. Based at five UK locations, we provide specialist E&amp;I inspection, maintenance and project services to all parts of the Offshore &amp; Onshore Energy sector, Pharmaceutical and Marine industries. Managed from our UK locations, our services operate within the UK, Europe, Africa and Asia. Purpose: ' Everyone Home ...",21,https://www.reed.co.uk/jobs/financial-accountant/52358041,52358041
647274,Allen and Harris,None,None,Trainee Estate Agent,FK82EY,None,None,None,02/05/2024,20/03/2024,"Job Description OTE - 22,000 - 24,000 - Uncapped Commission - Career Progression At Allen &amp; Harris , part of the Connells Group, we're looking for a highly motivated Trainee Estate Agent who will work toward becoming a Sales Negotiator for our fantastic residential sales team in Stirling . The Trainee Estate Agent is an entry level role where you will learn all aspects of Estate Agency model and be taken through an industry leading developme...",11,https://www.reed.co.uk/jobs/trainee-estate-agent/52352144,52352144
647274,Allen and Harris,None,None,Mortgage Advisor,FK82EY,None,None,None,01/05/2024,19/03/2024,Job Description Allen &amp; Harris Estate Agency are looking for a Mortgage and Protection Advisor to join them in Stirling. What’s in it for you? Excellent internal progression to support your career aspirations Lucrative earning potential and uncapped commission Abundance of lead opportunities Supportive and rewarding environment Industry leading training and development Central Admin Support and agile IT tools to help you succeed All expenses...,2,https://www.reed.co.uk/jobs/mortgage-advisor/52339542,52339542
647274,Allen and Harris,None,None,Trainee Mortgage Advisor,FK82EY,None,None,None,30/04/2024,18/03/2024,Job Description Structured and transparent progression opportunities – Competitive basic salary – Company car or car allowance - Warm leads – Industry leading training – Agile and nimble IT systems What’s in it for you as our Trainee Mortgage Advisor? Full support and training provided to become CeMAP qualified and achieve CAS/RMA status Up to 6 months spent in the residential business as a paid employee with dedicated study time to complete you...,8,https://www.reed.co.uk/jobs/trainee-mortgage-advisor/52334831,52334831
604831,RED Driving School,None,None,Driving Instructor,United Kingdom,48750.0,48750.0,GBP,28/05/2024,15/04/2024,"Train to become a Driving Instructor with RED Driving We have been helping people steer their career in the right direction and realise their potential of becoming a driving instructor for over 20 years. At RED, we don’t simply rely on our heritage; we concentrate on delivering high quality training and great support every step of the way. Becoming a driving instructor is more than just a job. It is a profession that provides long term career pr...",11,https://www.reed.co.uk/jobs/driving-instructor/52473232,52473232
604831,RED Driving School,None,None,Trainee Driving Instructor,United Kingdom,48750.0,48750.0,GBP,28/05/2024,15/04/2024,"Train to become a Driving Instructor with RED Driving We have been helping people steer their career in the right direction and realise their potential of becoming a driving instructor for over 20 years. At RED, we don’t simply rely on our heritage; we concentrate on delivering high quality training and great support every step of the way. Becoming a driving instructor is more than just a job. It is a profession that provides long term career pr...",31,https://www.reed.co.uk/jobs/trainee-driving-instructor/52473226,52473226
677542,Shared Services Connected Ltd,None,None,Solution Owner,United Kingdom,65000.0,75000.0,GBP,01/06/2024,19/04/2024,"Join Our Team as a Solution Owner for Defence and Governance Services! Are you ready to tackle a dynamic role where you can find yourself at the forefront of crafting innovative IT solutions for the Police, Government, and Defence sectors? We are seeking a versatile and proactive IT Solutions Owner to join our Solutions Architecture Team within our esteemed IT department. As a Solution Owner, you'll play a pivotal role in driving the ownership a...",7,https://www.reed.co.uk/jobs/solution-owner/52503479,52503479
624186,Opinion Groups,None,None,Online Tasks - Work From Home,United Kingdom,None,None,None,01/06/2024,19/04/2024,"Immediate Start - Earn Extra Money In Your Spare Time We are currently looking for members to start working online and from home - flexible hours. All you need is a smartphone, tablet or laptop to get involved. Opinion Groups UK could help you earn extra income to put towards whatever you like by completing Competitions, Offers, Games and Emails from some of the UK’s top brands. Earn up to 400 a month and vouchers from paid emails, paid surveys,...",45,https://www.reed.co.uk/jobs/online-tasks-work-from-home/52503064,52503064
