employerId,employerName,employerProfileId,employerProfileName,jobTitle,locationName,minimumSalary,maximumSalary,currency,expirationDate,date,jobDescription,applications,jobUrl,id
435440,Pertemps Basingstoke,None,None,Assembly Operative,Alton,23200.0,23200.32,GBP,11/05/2024,12/04/2024,"Assembly Operative Pertemps are currently recruiting for multiple Assembly Operatives to join a manufacturer company based in Alton. This is a full time, permanent position. Responsibilities as an Assembly Operative: - Assembling electronic components of life safety products - Quality and functionality testing - Prepare and pack items for distribution - PCB assembly - Hand placement of components and soldering Assembly Operative Requirements: - ...",3,https://www.reed.co.uk/jobs/assembly-operative/52462650,52462650
11502,Accountability Recruitment,None,None,Part-time Senior Bookkeeper,Alton,18.0,20.0,GBP,10/05/2024,28/03/2024,"We're currently working on the behalf of a well-established business looking for an experienced Part-time Senior Bookkeeper to join their friendly team. The successful candidate will take on all aspects of accouting including: All aspects of sales ledger, invoicing, posting statements, undertaking credit control All aspects of purchase ledger, posting invoices, payments to suppliers etc Bank reconciliations Weekly cashflow forecasting Quarterly ...",6,https://www.reed.co.uk/jobs/part-time-senior-bookkeeper/52393114,52393114
97751,Personnel Selection,None,None,Warehouse and Stock Operative,Alton,23000.0,25000.0,GBP,09/05/2024,27/03/2024,"Due to company growth we are seeking a Warehouse and Stock Operative to join our busy and friendly team at Alton working as part of the wider Stores and Assembly department. You will be working as part of a team of 3. We are a leading design and manufacturing company that can offer job stability and security. We also offer Mon to Fri working hours 8am-4.45pm Monday to Thursday &amp; 8am–4pm on Fridays, onsite free parking, 25 days holiday plus e...",20,https://www.reed.co.uk/jobs/warehouse-and-stock-operative/52385826,52385826
623282,Randstad Delivery (GBS),None,None,Cleaner,Alton,10.42,10.42,GBP,08/05/2024,26/03/2024,"Are you looking for a part time role? Do you have experience working as a cleaner? Are you based in or around Hampshire? We are looking for a Cleaner to join us at Alton . We will offer you a highly competitive salary with benefits like Regular work, an experienced consultant to provide support etc. Role - Cleaner Rate of Pay - 10.42 ph Location - 52 High Street, Alton, Hampshire, GU34 1ET Job Type: Part Time Hours: 7.5 hours p/w, Mon-Fri, 08:30...",15,https://www.reed.co.uk/jobs/cleaner/52383004,52383004
524744,Hays Specialist Recruitment Limited,None,None,"Part Qualified Accountant, Alton, £25K-£35K, Hybrid",Alton,25000.0,35000.0,GBP,03/05/2024,21/03/2024,"Your new company -This firm is a locally established proactive business that works closely with their local clients to achieve the best results possible whilst achieving expense cuts. They have a strong client list for their office size of 8-10 ad operate with both local and large SME clients. - They have recently moved into new offices and are operating proactively, hoping to increase their office size by 25% over the next 3 months. Your new ro...",1,https://www.reed.co.uk/jobs/part-qualified-accountant-alton-25k-35k-hybrid/52357629,52357629
527940,Context Recruitment Limited,None,None,Junior Network Support Engineer,Alton,24000.0,25000.0,GBP,02/05/2024,20/03/2024,"Junior Network Support Engineer - Alton, Hampshire WFH - you will be required onsite in Alton every other Friday, rest of the time is remote. **Amazing progression and training opportunities - become certified in major vendor products and rapidly accelerate a career in computer networks/network security** A leading networking client of ours is seeking a Junior Network Engineer to join them on a permanent basis based in Alton, Hampshire. Our clie...",27,https://www.reed.co.uk/jobs/junior-network-support-engineer/52346027,52346027
116217,Financial Divisions,None,None,"NO experience needed! Junior Financial Administrator - Alton - £22,000",Alton,22000.0,22000.0,GBP,20/04/2024,08/03/2024,"Excellent Entry level Opportunity - with full study support and progression My client is based in Alton, Hampshire are growing and looking to take on a Junior Financial Administrator looking to embark on a career within Financial Services. We have placed 2 staff within the business. They offer whole of market advice on Pensions, Investments, Tax Planning, IHT, Trusts, Mortgages and some Protections. They prefer to do holistic financial planning ...",41,https://www.reed.co.uk/jobs/no-experience-needed-junior-financial-administrator-alton-22000/52282292,52282292
350193,Syntech Recruitment Ltd,None,None,Electronics Repair Technician,Alton,31000.0,31000.0,GBP,28/05/2024,15/04/2024,"Electronics Repair Technician 31k starting salary Based near Four Marks Aviation industry Syntech Recruitment are delighted to be partnering with an Aviation overhaul and repair business based near Four Marks. Working within the workshop, this role would suit a candidate with experience with electro-mech repair &amp; refurbishment, as well as reading schematic drawings. This role would be perfect for a candidate who has transferable electro-mech...",2,https://www.reed.co.uk/jobs/electronics-repair-technician/52474940,52474940
171634,GSL Education,None,None,Special Education Needs TA,Alton,76.92,95.0,GBP,23/05/2024,10/04/2024,"Our passion is education, we provide champion quality to our schools and are always improving. We are currently working with a lovely SEN Secondary School in Southampton . We are looking for a pro-active and personable individual to support in KS3 and KS4 classes who cater for pupils with SEN and SEMH needs. The school’s focus is providing a nurturing environment that enables the pupils to engage successfully in all aspects of learning. Role of ...",0,https://www.reed.co.uk/jobs/special-education-needs-ta/52451012,52451012
432060,Academics,None,None,Teacher - English - Maths - SEMH - Mental Health School,Alton,29344.0,44999.0,GBP,23/05/2024,10/04/2024,"Teacher: Mental Health Recovery School, Alton Mental Health Recovery School - Teacher - English - Maths - SEMH - Secondary Role: English / Maths Teacher School: Mental Health Recovery School Location: Alton, Surrey Salary: 30,000 - 44,999 (dependent on experience) Start Date: September 2024 / ASAP Contract: Permanent / long term We are looking for an English and Maths Teacher for children aged 11-17 , with mental health and trauma-based needs, t...",0,https://www.reed.co.uk/jobs/teacher-english-maths-semh-mental-health-school/52450630,52450630
435440,Pertemps Basingstoke,None,None,Production Operative,Alton,23200.0,23200.32,GBP,11/05/2024,12/04/2024,"Production Operative Pertemps are currently recruiting for multiple Production Operatives to join a manufacturer company based in Alton. This is a full time, permanent position. Responsibilities as an Production Operative: - Assembling electronic components of life safety products - Quality and functionality testing - Prepare and pack items for distribution - PCB assembly - Hand placement of components and soldering Production Operative Requirem...",3,https://www.reed.co.uk/jobs/production-operative/52462745,52462745
